<html><head>
<meta http-equiv="content-type" content="text/html; charset=UTF-8"></head><body>oid,otype,morph_type,morph_qual
5319661,"Sy2",,
2910643,"Sy2",,
1714049,"Sy1",,
2149701,"Sy1",,
2181489,"Sy1",,
2119332,"Sy2",,
11012242,"Sy2",,
2269547,"Sy2",,
7841337,"Sy1",,
7845774,"Sy2",,
2759529,"Sy1","SB_a",C
6175594,"Sy1",,
7841285,"Sy1",,
1391819,"Sy1",,
1396110,"Sy1",,
5846408,"Sy1",,
12301678,"Sy2",,
2181495,"Sy1",,
605823,"Sy1",,
545488,"Sy2",,
1217972,"Sy1",,
7821916,"Sy1",,
12277562,"Sy2",,
11018240,"Sy2",,
4909114,"Sy1",,
2218956,"Sy1",,
10584286,"Sy1",,
1325408,"Sy1",,
5222207,"Sy1",,
2211229,"Sy1",,
8268208,"Sy1",,
2229876,"Sy1",,
2181498,"Sy1",,
2229877,"Sy1",,
2247640,"Sy1",,
1333502,"Sy1",,
10398766,"Sy1",,
7841080,"Sy1",,
1452624,"Sy1",,
1217231,"Sy1",,
4495373,"Sy1","Sb",E
7841130,"Sy1",,
5319626,"Sy2",,
7841148,"Sy1",,
1785688,"Sy1",,
545005,"Sy1",,
1785607,"Sy2",,
583502,"Sy1",,
7841030,"Sy1",,
565937,"Sy1",,
1656232,"Sy1",,
1390314,"Sy1",,
7840889,"Sy1",,
1658596,"Sy1",,
7840951,"Sy1",,
7840960,"Sy1",,
5406324,"Sy1",,
8443905,"Sy1",,
454873,"Sy2","SBb",D
489251,"Sy1",,
1866481,"Sy1","SB",C
4701704,"Sy2","S",D
10398809,"Sy1",,
7841141,"Sy1",,
501232,"Sy2","SB",D
2742728,"Sy2","SB",D
12308143,"Sy1",,
7841044,"Sy1",,
11031206,"Sy2",,
546267,"Sy1",,
4909108,"Sy1",,
1785210,"Sy1",,
13177954,"Sy1",,
429262,"Sy2","2.0",D
632788,"Sy1","SBc",D
1387920,"Sy1",,
10605162,"Sy1",,
1824424,"Sy1",,
584528,"Sy1",,
1371022,"Sy2",,
10951156,"Sy2",,
10584511,"Sy1",,
5394999,"Sy1",,
8417815,"Sy2",,
13254155,"Sy1",,
5394136,"Sy1",,
1659472,"Sy1",,
7841051,"Sy1",,
565609,"Sy2",,
5395705,"Sy1",,
2132532,"Sy1",,
2132531,"Sy1",,
1465970,"Sy2",,
1784674,"Sy1",,
4128356,"Sy1",,
1138085,"Sy1",,
7813511,"Sy1",,
1847841,"Sy2","SA_B",C
8427715,"Sy2",,
13221628,"Sy1",,
434630,"Sy2","SA",C
546552,"Sy2","SBb",D
13255090,"Sy1",,
1802855,"Sy1","SBb",D
1368497,"Sy1",,
8268480,"Sy1",,
7933963,"Sy1",,
10435764,"Sy1",,
4495118,"Sy1",,
7841112,"Sy1",,
606272,"Sy2","SB",D
1864008,"Sy2","Sc",D
1802440,"Sy1",,
2220710,"Sy2",,
8443910,"Sy1","S0+",E
546932,"Sy1",,
1454763,"Sy1",,
546968,"Sy2","E/S0",D
2120488,"Sy1",,
5134604,"Sy2","SBb",D
442025,"Sy2","S",D
10584294,"Sy1",,
1375997,"Sy1",,
10946932,"Sy2",,
1868855,"Sy1",,
547176,"Sy1",,
547175,"Sy1",,
4495139,"Sy1",,
1803423,"Sy2",,
529055,"Sy2",,
11533065,"Sy1",,
10398623,"Sy1",,
2109075,"Sy2","SB",D
12303917,"Sy2",,
7841245,"Sy1",,
529054,"Sy1",,
13228113,"Sy1",,
10584345,"Sy1",,
7841237,"Sy1",,
1843642,"Sy1",,
10435609,"Sy1",,
5410487,"Sy1",,
11530539,"Sy1",,
10485441,"Sy1",,
7840944,"Sy1",,
5402919,"Sy1",,
2077068,"Sy1","E...",D
10435616,"Sy1",,
4126124,"Sy1",,
4123969,"Sy1",,
10951516,"Sy1",,
1825086,"Sy1",,
10584570,"Sy1",,
7841116,"Sy1",,
1428318,"Sy2","Sb",D
2943422,"Sy2",,
340233,"Sy1",,
982929,"Sy1",,
381863,"Sy1",,
1674583,"Sy1",,
1659914,"Sy1",,
7815048,"Sy2",,
2257978,"Sy2",,
507642,"Sy1",,
2092716,"Sy1",,
4699481,"Sy2",,
1675739,"Sy1",,
2112368,"Sy1",,
7841335,"Sy1",,
12277059,"Sy2",,
1385503,"Sy1",,
1953605,"Sy1",,
2104249,"Sy2",,
11532812,"Sy1",,
1748816,"Sy2",,
1954842,"Sy1",,
614993,"Sy1",,
5408912,"Sy1",,
7840969,"Sy1",,
2215372,"Sy1",,
13257716,"Sy1",,
7841079,"Sy1",,
1368501,"Sy1",,
10486395,"Sy1",,
5398848,"Sy1",,
1451816,"Sy1",,
564943,"Sy1",,
368772,"Sy1",,
13177768,"Sy1",,
13203215,"Sy1",,
10435381,"Sy1",,
12279810,"Sy2",,
4130596,"Sy1",,
546139,"Sy1",,
1658108,"Sy1",,
1453813,"Sy1",,
13218877,"Sy1",,
10435391,"Sy1",,
1748660,"Sy1",,
1378736,"Sy1",,
1454278,"Sy1",,
8443984,"Sy1",,
1452646,"Sy1",,
7840868,"Sy1",,
4131046,"Sy1",,
10584576,"Sy1",,
1217385,"Sy1",,
1370318,"Sy1",,
2235396,"Sy1",,
5058070,"Sy2","SBb",D
10055768,"Sy1",,
1792216,"Sy2",,
2305434,"Sy2","1",D
3282040,"Sy1","S0",D
1591726,"Sy1",,
1405023,"Sy1",,
3197533,"Sy1",,
13256306,"Sy1",,
1372615,"Sy1",,
1454954,"Sy1","E/S0",D
1372645,"Sy1",,
1338248,"Sy1",,
3195667,"Sy1",,
3025914,"Sy1",,
3012268,"Sy1",,
5174205,"Sy1",,
3086316,"Sy1",,
380140,"Sy1",,
2055514,"Sy2","SBb",D
489447,"Sy2",,
1678702,"Sy1",,
1750508,"Sy1",,
1802675,"Sy1",,
1863187,"Sy1",,
4124968,"Sy1",,
13171161,"Sy1",,
11050467,"Sy2",,
2107468,"Sy1",,
2154811,"Sy1",,
5406783,"Sy1",,
2270859,"Sy1",,
2283562,"Sy1",,
473523,"Sy1",,
10478430,"Sy1",,
1201681,"Sy1","-1.5",D
407336,"Sy1","Sb",D
5410490,"Sy1",,
379765,"Sy1",,
402550,"Sy1","?...",D
443706,"Sy1",,
472191,"Sy1",,
424433,"Sy1",,
2696732,"Sy1",,
400244,"Sy1",,
341367,"Sy1",,
353019,"Sy2",,
276770,"Sy1",,
3437410,"Sy1",,
2239245,"Sy1",,
3356236,"Sy1",,
1369778,"Sy1",,
3305859,"Sy1",,
4129384,"Sy1",,
13178492,"Sy1",,
10584282,"Sy1","SBb",D
517257,"Sy1",,
7841651,"Sy1",,
10478472,"Sy1",,
1390367,"Sy1",,
10564405,"Sy2","Sb",D
1978044,"Sy2",,
7841665,"Sy1",,
1436449,"Sy1",,
7841433,"Sy1",,
1453884,"Sy2",,
448577,"Sy2","S",D
497325,"Sy2","S",D
10894911,"Sy2","SBb",D
10436052,"Sy1",,
1660247,"Sy2",,
379605,"Sy1",,
1366077,"Sy1",,
2647675,"Sy1",,
1829781,"Sy2","Sc",D
12286809,"Sy1",,
1829775,"Sy2",,
1371990,"Sy1",,
10924405,"Sy2","SBb",D
446036,"Sy1",,
1751850,"Sy2",,
4758602,"Sy2",,
5395877,"Sy1",,
13305034,"Sy1",,
1319368,"Sy1",,
1456209,"Sy1",,
1452850,"Sy1",,
1387461,"Sy1",,
633429,"Sy1",,
12257856,"Sy1",,
1059071,"Sy2",,
16015721,"Sy1",,
491117,"Sy1",,
1633403,"Sy1",,
16015724,"Sy1",,
1651874,"Sy2",,
13178565,"Sy1",,
1753759,"Sy2",,
1714032,"Sy1",,
7841397,"Sy1",,
1674593,"Sy1",,
12281636,"Sy2",,
1979116,"Sy2",,
1846543,"Sy1",,
3788706,"Sy2",,
1934843,"Sy1",,
12294135,"Sy1",,
1990476,"Sy2","S",D
10584500,"Sy1",,
8443943,"Sy1",,
10993527,"Sy2",,
2107807,"Sy1",,
2110942,"Sy1",,
2065197,"Sy1",,
2109092,"Sy1",,
446842,"Sy1",,
2124582,"Sy1","E...",D
12300023,"Sy1",,
2201722,"Sy1",,
2219337,"Sy1",,
6297068,"Sy1",,
16015730,"Sy1",,
13256388,"Sy1",,
10584517,"Sy1",,
10584327,"Sy1",,
4174322,"Sy2",,
2663506,"Sy1",,
7842308,"Sy1",,
2292330,"Sy1",,
2633134,"Sy2",,
575379,"Sy1",,
2831519,"Sy1",,
1659268,"Sy1",,
2651273,"Sy1",,
12330249,"Sy1",,
13178585,"Sy1",,
1802229,"Sy1","Sc",D
7841088,"Sy1",,
1977620,"Sy2",,
1321676,"Sy1",,
542698,"Sy2",,
1325036,"Sy1",,
1385121,"Sy1",,
1324752,"Sy1",,
1387296,"Sy1",,
7935078,"Sy1",,
10584467,"Sy1",,
1735462,"Sy2",,
1733576,"Sy1","SD...",D
529059,"Sy1",,
1731836,"Sy2","SA_B",C
5407263,"Sy1",,
1374722,"Sy1",,
1951607,"Sy1",,
1925807,"Sy2","S",D
5216994,"Sy1",,
446066,"Sy1",,
5913614,"Sy1",,
13256417,"Sy1",,
11530280,"Sy1",,
10055980,"Sy1",,
1272685,"Sy1",,
1459516,"Sy2","Sc",D
13203861,"Sy1",,
1950864,"Sy1",,
5407695,"Sy1",,
2236979,"Sy1",,
1373449,"Sy1",,
1042955,"Sy2","SBb",D
366495,"Sy2",,
1951807,"Sy2",,
10055513,"Sy1",,
1371991,"Sy1",,
13256454,"Sy1",,
7842131,"Sy1",,
4130274,"Sy1",,
465139,"Sy1",,
7841587,"Sy1",,
7841582,"Sy1",,
1659035,"Sy1",,
4117408,"Sy1",,
1396848,"Sy2",,
1673918,"Sy1",,
4909322,"Sy1",,
7843038,"Sy1",,
7841564,"Sy1",,
475224,"Sy1",,
4130283,"Sy1",,
13256484,"Sy1",,
1489549,"Sy2","SBb",D
10977186,"Sy2",,
11531981,"Sy1",,
2170592,"Sy2",,
1924781,"Sy2","Sa",D
5401365,"Sy1",,
2633767,"Sy2",,
13256500,"Sy1",,
2306521,"Sy2",,
1372619,"Sy1",,
1941818,"Sy2",,
2650205,"Sy2",,
2650214,"Sy2",,
1388558,"Sy1",,
1376516,"Sy1",,
2112365,"Sy2",,
609880,"Sy2",,
1955318,"Sy1",,
2138450,"Sy2",,
1390055,"Sy1",,
10584593,"Sy1",,
5409853,"Sy1",,
7841535,"Sy1",,
7841560,"Sy1",,
10435814,"Sy1",,
1376955,"Sy1",,
10435817,"Sy1",,
623541,"Sy1",,
615001,"Sy1",,
632990,"Sy1",,
7841580,"Sy1",,
1421134,"Sy2","SBb",D
572440,"Sy2","SBb",D
380373,"Sy1",,
13203663,"Sy1",,
642222,"Sy1",,
663877,"Sy1",,
1693348,"Sy2",,
1753756,"Sy2",,
1964014,"Sy2","SA",C
1807209,"Sy1",,
1435689,"Sy2",,
7841569,"Sy1",,
11533550,"Sy1",,
1365557,"Sy1",,
7841600,"Sy1",,
10490804,"Sy1",,
10950354,"Sy2",,
4742236,"Sy2","S",D
10971376,"Sy2",,
2648208,"Sy1",,
2779858,"Sy2","Sc",D
4909064,"Sy1",,
5492850,"Sy1","E",D
2779851,"Sy2","SB",C
10398986,"Sy1",,
549829,"Sy2","SBbcr",D
8443922,"Sy2",,
2811239,"Sy1",,
1861966,"Sy1",,
1859456,"Sy2","SBb",D
1392832,"Sy1",,
4909060,"Sy1",,
1367136,"Sy1",,
4909286,"Sy1",,
1689276,"Sy2","SBb",D
13178290,"Sy1",,
1367805,"Sy1",,
1368538,"Sy1","Scd",D
1368541,"Sy1",,
465314,"Sy2",,
7841389,"Sy1",,
2053162,"Sy2",,
2109086,"Sy2",,
463463,"Sy2",,
10435928,"Sy1",,
618747,"Sy2","SBb",D
983108,"Sy2",,
2779907,"Sy2","SBa",D
1390012,"Sy1",,
1710500,"Sy2","Sa",D
3889728,"Sy2",,
4909066,"Sy1",,
1843152,"Sy2","SBb",D
4495190,"Sy1",,
4094919,"Sy2",,
1845172,"Sy2","SBb",D
4108423,"Sy1",,
1388518,"Sy1",,
1388522,"Sy1",,
1751851,"Sy2","SBb",D
584523,"Sy1",,
10478225,"Sy1",,
1927077,"Sy1",,
632991,"Sy1",,
2695974,"Sy2","SBc",D
1908596,"Sy1",,
10435961,"Sy1",,
10435964,"Sy1",,
642208,"Sy1",,
2233835,"Sy1",,
5395846,"Sy1",,
2301423,"Sy2","3",D
4108431,"Sy1",,
446455,"Sy1",,
1659046,"Sy1",,
4741004,"Sy2","SBb",D
2728077,"Sy2","SBb",D
10435976,"Sy1",,
1454329,"Sy2",,
7841489,"Sy1",,
13223858,"Sy1",,
2066139,"Sy2",,
1660249,"Sy1",,
7841487,"Sy1",,
7841775,"Sy1",,
4130212,"Sy1",,
10478334,"Sy1",,
10478336,"Sy1",,
1389045,"Sy1",,
10465995,"Sy1",,
2302373,"Sy2","SBb",D
1389672,"Sy1",,
1751847,"Sy2",,
2007994,"Sy1",,
1369196,"Sy1",,
8428039,"Sy2",,
7841295,"Sy1",,
604417,"Sy1",,
7841250,"Sy1",,
1841284,"Sy2","SBb",D
6097379,"Sy2",,
452660,"Sy2","SA",C
5409187,"Sy1",,
484759,"Sy1",,
7935761,"Sy1",,
482333,"Sy2",,
9080969,"Sy2","SBb",D
1453171,"Sy1",,
7844845,"Sy2","E",E
11530466,"Sy1",,
2250671,"Sy2","SBb",D
3445487,"Sy2","-3.0",D
1024924,"Sy1","SBb",D
475256,"Sy1",,
482351,"Sy2",,
482543,"Sy2",,
15596733,"Sy2","E",D
6097432,"Sy2",,
4727017,"Sy2",,
482545,"Sy2",,
13179000,"Sy1",,
13204167,"Sy1",,
458531,"Sy1",,
5409191,"Sy1",,
482730,"Sy2",,
7842305,"Sy1",,
1392835,"Sy1",,
482697,"Sy2",,
482554,"Sy1",,
482418,"Sy2",,
5407743,"Sy1",,
1416210,"Sy1",,
4495152,"Sy1",,
2236980,"Sy1",,
12284366,"Sy1",,
1861693,"Sy1",,
1371975,"Sy1",,
482895,"Sy2",,
10478891,"Sy1",,
483121,"Sy2","Sbc",D
4131698,"Sy1",,
14817755,"Sy1",,
4117549,"Sy1",,
1880384,"Sy1",,
11530504,"Sy1",,
10055479,"Sy1",,
2063572,"Sy2",,
1671979,"Sy1",,
482366,"Sy1","Sp",D
584530,"Sy1",,
10936399,"Sy2",,
1365548,"Sy1",,
2005749,"Sy1",,
12287843,"Sy1",,
1366075,"Sy1",,
1367112,"Sy1",,
607568,"Sy1",,
484772,"Sy1",,
484794,"Sy2","Sc",D
1374690,"Sy1",,
510259,"Sy2",,
2288174,"Sy1",,
3776298,"Sy2",,
528086,"Sy1",,
2294375,"Sy1",,
10486040,"Sy1",,
484236,"Sy2",,
7841413,"Sy1",,
607572,"Sy1",,
4130307,"Sy1",,
13244906,"Sy1",,
8268389,"Sy1",,
4131709,"Sy1",,
607571,"Sy1",,
1846053,"Sy2",,
607288,"Sy1",,
474241,"Sy1",,
482627,"Sy2",,
464684,"Sy1",,
1860744,"Sy1",,
11530873,"Sy1",,
1335231,"Sy1",,
2292696,"Sy1",,
13179046,"Sy1",,
10479027,"Sy1",,
4909034,"Sy1",,
1154404,"Sy2",,
8443928,"Sy1",,
7942176,"Sy1",,
2229880,"Sy1",,
10479044,"Sy1",,
10267487,"Sy1",,
7933924,"Sy2",,
459124,"Sy1",,
4131727,"Sy1",,
11072471,"Sy2",,
4495212,"Sy1",,
1927079,"Sy1",,
624147,"Sy1",,
664405,"Sy2",,
2006054,"Sy1",,
5407798,"Sy1",,
516716,"Sy1",,
2283578,"Sy1",,
601709,"Sy1",,
5407800,"Sy1",,
4108454,"Sy1",,
1386631,"Sy1",,
12296331,"Sy2",,
13256614,"Sy1",,
1412265,"Sy1","Sb:",D
601710,"Sy1",,
13259646,"Sy1",,
10479112,"Sy1",,
2066670,"Sy1",,
13259649,"Sy1",,
516717,"Sy1",,
5395889,"Sy1",,
13256622,"Sy1",,
5407818,"Sy1",,
13256624,"Sy1",,
1749360,"Sy2","S0a",D
10486221,"Sy1",,
1907382,"Sy1","E",D
2256743,"Sy1",,
11532746,"Sy1",,
9238738,"Sy1",,
2256233,"Sy1",,
2258328,"Sy1",,
1997861,"Sy2",,
447937,"Sy2",,
446147,"Sy2",,
10451348,"Sy1",,
13178679,"Sy1",,
2253992,"Sy1",,
10055408,"Sy1",,
2006803,"Sy1",,
2255532,"Sy1",,
1362912,"Sy1",,
12300595,"Sy2",,
4130348,"Sy1",,
20001014,"Sy1",,
10486255,"Sy1",,
10904951,"Sy2",,
445012,"Sy1",,
525964,"Sy1",,
12271398,"Sy2",,
1088150,"Sy2","Sb",D
2247636,"Sy1",,
13178699,"Sy1",,
13178700,"Sy1",,
1998723,"Sy1",,
277779,"Sy1",,
474288,"Sy1",,
10479244,"Sy1",,
13256670,"Sy1",,
20001026,"Sy1",,
1606686,"Sy2","Sab-Scd",D
10055765,"Sy1",,
10486293,"Sy1",,
5409287,"Sy1",,
7841679,"Sy1",,
4131758,"Sy1",,
10399174,"Sy1",,
10486306,"Sy1",,
1606872,"Sy1",,
10486313,"Sy1",,
446011,"Sy1",,
1606909,"Sy1",,
2289881,"Sy1",,
10494159,"Sy1",,
1659836,"Sy1",,
537990,"Sy1",,
516522,"Sy1",,
1977185,"Sy1",,
7841707,"Sy1",,
10443897,"Sy1",,
1371240,"Sy2",,
6102003,"Sy2","S",D
10605257,"Sy1",,
10479327,"Sy1",,
10479328,"Sy1",,
333018,"Sy1",,
10479341,"Sy1",,
10584572,"Sy1",,
4130379,"Sy1",,
1978195,"Sy2",,
7841214,"Sy1",,
2633538,"Sy1",,
1977327,"Sy1",,
10486368,"Sy1",,
10479371,"Sy1",,
584010,"Sy1",,
10479374,"Sy1",,
5407901,"Sy1",,
465142,"Sy1",,
10436188,"Sy1",,
10464219,"Sy1",,
4131772,"Sy1",,
236238,"Sy2","E",D
7845816,"Sy2",,
1435200,"Sy1","E",D
474250,"Sy1",,
5407916,"Sy1",,
10399218,"Sy1",,
10055527,"Sy1",,
1639684,"Sy2",,
11533296,"Sy1",,
5448666,"Sy2","SBb",D
11530442,"Sy1",,
1334732,"Sy1",,
13184278,"Sy1",,
11530328,"Sy1",,
1658113,"Sy1",,
2912810,"Sy1",,
7840415,"Sy1",,
11531651,"Sy1",,
10266880,"Sy1",,
10479484,"Sy1",,
11531089,"Sy1",,
2258278,"Sy1",,
4131780,"Sy1",,
13256762,"Sy1",,
11531000,"Sy1",,
346599,"Sy1",,
9591324,"Sy1",,
13184798,"Sy1",,
499609,"Sy1",,
604488,"Sy1",,
2648175,"Sy2",,
10408892,"Sy1",,
13184887,"Sy1",,
564052,"Sy1",,
566017,"Sy1",,
1657763,"Sy1",,
5153975,"Sy1",,
5407930,"Sy1",,
7896747,"Sy1",,
1215997,"Sy2","-1.0",D
10479533,"Sy1",,
584038,"Sy1",,
2255489,"Sy1",,
10234107,"Sy1",,
2289098,"Sy1",,
7841446,"Sy1",,
4117507,"Sy1",,
10234078,"Sy1",,
2779009,"Sy2","S",D
13256782,"Sy1",,
10486534,"Sy1",,
604498,"Sy1",,
11001799,"Sy2",,
2063058,"Sy2",,
2294826,"Sy1",,
10055932,"Sy1",,
11380748,"Sy1",,
525965,"Sy1",,
2063848,"Sy1","Sc",D
1927514,"Sy2","SBb",D
5319375,"Sy2",,
10234960,"Sy1",,
2119002,"Sy1",,
10479600,"Sy1",,
13256801,"Sy1",,
10232977,"Sy1",,
9567075,"Sy1",,
11531354,"Sy1",,
11530427,"Sy1",,
9593922,"Sy1",,
7841273,"Sy1",,
1842844,"Sy2","Sc",D
11530462,"Sy1",,
11530269,"Sy1",,
2305243,"Sy1",,
11532932,"Sy1",,
1842173,"Sy1",,
5172741,"Sy1",,
458227,"Sy1",,
2636679,"Sy1",,
10409872,"Sy1",,
4051325,"Sy1",,
10486592,"Sy1",,
545458,"Sy1",,
485007,"Sy1",,
2836660,"Sy2","S",D
525893,"Sy1",,
516726,"Sy1",,
537997,"Sy1",,
7841137,"Sy1",,
499013,"Sy1",,
2063012,"Sy1",,
10691613,"Sy2",,
446048,"Sy1",,
10486625,"Sy1",,
1366058,"Sy1",,
1367964,"Sy2",,
1822932,"Sy1",,
10479723,"Sy1",,
492175,"Sy1","SA",C
601679,"Sy1",,
1642606,"Sy2","Sbc",C
2307080,"Sy1",,
1453197,"Sy1",,
4090595,"Sy1",,
1951912,"Sy1","SA_B",C
2212177,"Sy2","SA",C
507685,"Sy1",,
11531148,"Sy1",,
474254,"Sy1",,
11001238,"Sy2",,
1646862,"Sy1","SBb",D
1753754,"Sy2","SBb",D
1388071,"Sy2",,
10399320,"Sy1",,
10950529,"Sy2",,
1800922,"Sy1",,
10479798,"Sy1",,
7841840,"Sy1",,
8361405,"Sy1",,
4130451,"Sy1",,
606886,"Sy1",,
1672412,"Sy1",,
607104,"Sy1",,
12296991,"Sy2",,
10436389,"Sy1",,
7841306,"Sy1",,
1395742,"Sy2","Sb",D
1395301,"Sy2",,
12285919,"Sy2",,
1396083,"Sy1",,
2678495,"Sy2",,
2678393,"Sy1",,
458607,"Sy1",,
563763,"Sy1",,
7841290,"Sy1",,
1671980,"Sy1",,
2305634,"Sy1",,
11530888,"Sy1",,
10480366,"Sy1",,
565165,"Sy2","Sb",D
7845433,"Sy2",,
2678554,"Sy1",,
10584578,"Sy1",,
12292282,"Sy2",,
507696,"Sy1",,
2305209,"Sy1",,
11530625,"Sy1",,
3067594,"Sy1","S...",D
4495177,"Sy1",,
7842451,"Sy1",,
12277226,"Sy2",,
9243878,"Sy1",,
608734,"Sy1",,
12291992,"Sy2",,
544991,"Sy1",,
608325,"Sy1",,
9033255,"Sy1",,
609478,"Sy2","SAB",C
1672413,"Sy1",,
2289565,"Sy1",,
10487408,"Sy1",,
13237910,"Sy1",,
10487412,"Sy1",,
10962862,"Sy2",,
5409543,"Sy1",,
2834794,"Sy2","SBb",D
5409546,"Sy1",,
607660,"Sy1",,
1453210,"Sy1",,
584214,"Sy2","E",E
9082802,"Sy2",,
10487441,"Sy1",,
10487442,"Sy1",,
12287026,"Sy2",,
12287024,"Sy2",,
12287188,"Sy2",,
2049913,"Sy2",,
7821695,"Sy1",,
5219260,"Sy1",,
10487468,"Sy1",,
4909036,"Sy1",,
13254465,"Sy1",,
7821596,"Sy1",,
1453263,"Sy1",,
7841517,"Sy1",,
10487487,"Sy1",,
10480287,"Sy1",,
584016,"Sy1",,
5409567,"Sy1",,
10965873,"Sy2",,
10487501,"Sy1",,
10584411,"Sy1",,
5408129,"Sy1",,
5408131,"Sy1",,
4130609,"Sy1",,
11014657,"Sy2",,
11013780,"Sy2",,
1674433,"Sy1",,
5855342,"Sy2",,
564028,"Sy1",,
12292928,"Sy2",,
5409575,"Sy1",,
1743032,"Sy1",,
500196,"Sy1",,
4131939,"Sy1",,
1975059,"Sy2",,
2305742,"Sy1",,
492827,"Sy2",,
510805,"Sy1",,
10480626,"Sy1",,
1513514,"Sy1",,
5660370,"Sy2",,
11019921,"Sy2",,
2301552,"Sy1",,
5408152,"Sy1",,
10480664,"Sy1",,
7937624,"Sy1",,
5408153,"Sy1",,
1327261,"Sy1",,
491400,"Sy2",,
10461955,"Sy1",,
467249,"Sy2",,
583374,"Sy1",,
10499700,"Sy1",,
13260135,"Sy1",,
1763145,"Sy2",,
5409588,"Sy1",,
2299769,"Sy1",,
7841762,"Sy1",,
5408177,"Sy1",,
10480781,"Sy1",,
4130650,"Sy1",,
4130652,"Sy1",,
4130653,"Sy2",,
2106577,"Sy2",,
445832,"Sy1",,
11532325,"Sy1",,
10399435,"Sy1",,
10480852,"Sy1",,
10480859,"Sy1",,
12304613,"Sy2",,
2235167,"Sy2",,
545019,"Sy1",,
458556,"Sy1",,
13176789,"Sy1",,
10451908,"Sy1",,
10480897,"Sy1",,
1975432,"Sy1",,
473705,"Sy1",,
2248907,"Sy1",,
10487740,"Sy1",,
464861,"Sy2",,
10975917,"Sy2",,
2304999,"Sy1",,
12331597,"Sy2",,
5870753,"Sy2",,
11531172,"Sy1",,
4909053,"Sy1",,
12320951,"Sy2",,
564002,"Sy1",,
10480984,"Sy1",,
2247641,"Sy1",,
4131816,"Sy1",,
8443960,"Sy1",,
5409365,"Sy1",,
1995681,"Sy2",,
4130702,"Sy1",,
5216965,"Sy1",,
1452349,"Sy1",,
1277245,"Sy1",,
2306039,"Sy1",,
2794110,"Sy2","SA_B_x",C
2305731,"Sy1",,
12290883,"Sy2",,
1925146,"Sy2",,
1673788,"Sy1",,
1666592,"Sy1",,
4130717,"Sy1",,
13257332,"Sy1",,
314553,"Sy1",,
7841585,"Sy1",,
1425109,"Sy1",,
564004,"Sy1",,
1657817,"Sy1",,
642589,"Sy1",,
6157529,"Sy1",,
5409388,"Sy1",,
1903229,"Sy2",,
4131833,"Sy1",,
10486809,"Sy1",,
3762721,"Sy1",,
2305246,"Sy1",,
4130489,"Sy1",,
12313399,"Sy2",,
10486834,"Sy1",,
1453167,"Sy1",,
5409395,"Sy1",,
11530333,"Sy1",,
10486841,"Sy1",,
10486850,"Sy1",,
10480003,"Sy1",,
1672415,"Sy1",,
11034751,"Sy2",,
499665,"Sy1",,
607569,"Sy1",,
2249132,"Sy1",,
2648166,"Sy2",,
1396253,"Sy2",,
447530,"Sy1",,
1645774,"Sy2",,
446018,"Sy1",,
10486901,"Sy1",,
607960,"Sy1",,
1335201,"Sy1",,
500218,"Sy1",,
564940,"Sy1",,
12329052,"Sy2",,
13256964,"Sy1",,
458353,"Sy1","?...",D
10480054,"Sy1",,
1435340,"Sy1",,
11071370,"Sy2",,
2647626,"Sy1",,
2663745,"Sy2",,
2305443,"Sy2",,
2647670,"Sy1",,
1320425,"Sy2",,
9075360,"Sy2","E+A",E
2593113,"Sy2",,
2647672,"Sy1",,
510688,"Sy1",,
446051,"Sy1",,
10480097,"Sy1",,
465791,"Sy2",,
2941052,"Sy1","S/Irr",E
8041205,"Sy2","0",D
12294750,"Sy2",,
10399467,"Sy1",,
2247404,"Sy1",,
5209712,"Sy1",,
10486995,"Sy1",,
9667395,"Sy1",,
7841608,"Sy1",,
10480149,"Sy1",,
10487031,"Sy1",,
10480172,"Sy1",,
475262,"Sy1",,
4130521,"Sy1",,
498738,"Sy1",,
1673367,"Sy1",,
5408061,"Sy1",,
5319538,"Sy2",,
507706,"Sy1",,
10480200,"Sy1",,
10564427,"Sy2","Sbc",D
10976627,"Sy2",,
11070385,"Sy2",,
2663508,"Sy1",,
10399477,"Sy1",,
2305198,"Sy1",,
1675724,"Sy2",,
1240066,"Sy1",,
11532038,"Sy1",,
2299768,"Sy1",,
1240059,"Sy1",,
1879312,"Sy2",,
10501866,"Sy1",,
2855784,"Sy2","E",D
7842324,"Sy1",,
601681,"Sy1",,
2305997,"Sy2",,
7841590,"Sy1",,
1923378,"Sy1",,
4117635,"Sy1",,
499593,"Sy1",,
4909042,"Sy1",,
10966811,"Sy2",,
1923545,"Sy1",,
2305440,"Sy1",,
2305295,"Sy1",,
2256179,"Sy1",,
2305300,"Sy1",,
5408070,"Sy1",,
516738,"Sy1",,
2305305,"Sy1",,
425639,"Sy1",,
7841484,"Sy1",,
5409480,"Sy1",,
2305301,"Sy1",,
7841486,"Sy1",,
555616,"Sy1",,
2664300,"Sy2",,
2663749,"Sy1",,
2663504,"Sy1",,
6102201,"Sy1","S",D
2812956,"Sy2",,
13257043,"Sy1",,
445079,"Sy1",,
1859671,"Sy1",,
10436890,"Sy1",,
13179250,"Sy1",,
1913628,"Sy2","Sc(dSc)",C
2664298,"Sy2",,
10487194,"Sy1",,
7841319,"Sy1",,
11531129,"Sy1",,
1453207,"Sy1",,
2664073,"Sy1","S0",D
458806,"Sy1",,
5408079,"Sy1",,
13223551,"Sy1",,
11532124,"Sy1",,
1671981,"Sy1",,
