OType,ra,dec,rvz_redshift,rvz_radvel
Sy1,167.1648292,66.77733842,0.22,58840.4744
Sy1,213.2587404,35.58026835,0.10889,30876.52802
Sy1,198.8280574,20.1211622,0.08488,24370.01336
Sy1,165.1918068,66.78938915,0.192,52118.52175
Sy2,179.9632522,66.70868438,0.115,32505.44221
Sy2,115.671689,38.167188,0.20613,55537.43433
Sy1,169.2919489,65.36867508,0.147,40860.6107
Sy1,9.440932593,22.17330612,0.733,150019.3799
Sy1,172.5129884,65.94145189,0.13261,37139.79701
Sy2,185.8188897,4.836146232,0.01784,5300.598095
Sy1,193.9125427,17.47143877,0.11346,32095.90298
Sy1,194.0437538,18.08204088,0.17227,47252.38778
Sy1,193.2486875,18.20866615,0.30221,77373.9402
Sy1,9.473886209,-9.558842466,0.39928,97091.96641
Sy1,193.9110404,18.53990128,0.6138,133442.1194
Sy1,26.263433,-0.815243,0.19823047,53632.80494
Sy1,194.4429051,19.01243124,0.1789,48899.65992
Sy1,9.497970065,15.92864452,0.53134,120544.4692
Sy1,176.1150007,67.36756461,0.11666,32946.12341
Sy1,194.104587,15.35254424,0.19612,53121.06187
Sy2,160.5103789,65.86585745,0.123,34621.86579
Sy1,8.793779361,-2.501330092,0.6842,143509.3135
Sy1,8.797876808,-0.821661633,0.18634,50733.61047
Sy2,161.6166034,66.27237647,0.097,27675.51739
Sy1,24.2727919,-10.58446371,0.09,25771.65639
Sy1,32.9358328,-9.503319887,0.40237,97683.47639
Sy1,319.1047885,-6.579118378,0.72832,149410.8733
Sy1,153.1763499,26.19180453,0.64702,138295.711
Sy1,320.8725634,-8.215288748,0.11671,32959.38455
Sy1,27.818856,-0.720738,0.08996,25760.7359
Sy1,163.4881529,33.40433783,0.69,144302.4769
Sy2,175.4817179,1.08799237,0.13641,38128.11698
Sy2,193.9493713,-3.652656458,0.16861,46337.76889
Sy1,4.988846006,-9.57881967,0.02,5935.902423
Sy1,216.2635354,40.71063797,0.19084,51835.40932
Sy1,10.06465636,5.115178463,0.679,142793.6418
Sy1,10.06506178,-4.379425117,0.722,148583.8898
Sy1,217.6701292,41.15515437,0.3744,92250.04545
Sy2,155.2406578,-4.950426148,0.040309102,11841
Sy2,162.7571984,8.473491415,0.02174,6446.659324
Sy2,235.4798093,16.84297347,0.04989,14583.99393
Sy1,218.6803746,42.0884665,0.19246,52230.68771
Sy1,148.08625,-62.54361111,0.252,66264.1301
Sy1,132.3221888,53.29881542,0.11132,31525.66012
Sy1,129.766672,46.520464,0.735,150278.4242
Sy2,355.9981602,5.639897136,0.056,16319.00003
Sy1,194.1142498,21.5214644,0.07574,21848.68056
Sy1,197.7914557,20.6587796,0.23339,61979.9825
Sy2,197.8108731,20.81499505,0.13855,38682.87577
Sy2,197.7335889,20.94413259,0.13211,37009.44645
Sy2,189.1604583,62.22752778,1.0182,181604.1266
Sy1,196.3204917,21.40235991,0.06538,18960.97564
Sy1,198.9183887,21.69227215,0.24323,64256.6279
Sy2,0.825888,0.812291,0.13904,38809.71556
Sy1,131.421053,45.687914,0.528,119995.231
Sy1,213.3095326,38.85170633,0.29603,76041.17539
Sy1,197.4324178,22.37657347,0.24021,63560.63421
Sy1,201.1176599,4.774880519,0.02133,6326.390193
Sy2,210.1690424,-1.921720189,0.02505,7415.769596
Sy1,147.7015846,39.44735203,0.20553,55393.36892
Sy1,213.158979,39.31023653,0.02583,7643.662602
Sy2,189.027606,62.164316,0.638,136996.4349
Sy2,189.033871,62.176731,0.679,142793.6418
Sy1,189.193048,62.234724,0.961,176052.4276
Sy2,212.2834805,38.67257104,0.06252,18158.19325
Sy1,149.1708991,69.86715904,0.626,135246.5415
Sy1,212.440185,39.06168922,0.20637,55595.033
Sy1,213.611376,39.19345465,0.13121,36774.63448
Sy1,239.286769,27.588541,0.12396,34874.59327
Sy2,214.0211459,40.50308892,0.08166,23484.56241
Sy1,194.4604102,21.99281129,0.61486,133599.9215
Sy1,27.85822905,13.41973611,0.24259,64109.33411
Sy1,5.090051626,0.50598244,0.1,28487.06614
Sy1,177.8209183,3.448809701,0.04,11752.0487
Sy1,218.0986397,40.09271436,0.14089,39287.98158
Sy1,197.1982231,23.68166988,0.121,34094.49541
Sy1,222.0917233,38.89714246,0.1445,40218.43203
Sy1,190.5273543,24.87306319,0.21843,58469.2052
Sy1,144.6933493,20.41885159,0.20445,55133.80361
Sy1,201.9756361,47.55531212,0.34607,86561.55782
Sy1,293.8331463,62.87552314,0.24914,65611.68475
Sy1,202.4865544,41.1771085,0.24583,64853.89598
Sy1,186.8925862,22.24206496,0.33918,85149.27889
Sy1,203.0506482,32.53570777,0.14197,39566.73343
Sy1,249.4906374,12.11253081,0.19535,52934.04892
Sy1,180.9063767,45.49654295,0.50187,115622.8947
Sy1,138.8846168,47.32882722,0.18479,50352.80443
Sy1,176.8726765,28.93999731,0.21001,56466.68896
Sy1,134.1378663,49.18751566,0.07114,20570.4136
Sy1,85.82422898,-0.366680369,0.37855,93067.55978
Sy1,5.84634002,-0.310293911,0.34161,85648.67015
Sy1,133.0170911,46.29766529,0.35966,89313.95499
Sy1,191.1846678,11.18652869,0.68956,144242.4931
Sy1,156.4951854,28.57328047,0.25858,67757.07249
Sy1,354.8019959,-0.336179084,0.16663,45841.40938
Sy1,116.1686152,45.79594213,0.28042,72631.81791
Sy1,253.1418288,27.93548535,0.30224,77380.38658
Sy1,80.6891853,2.702098513,0.47939,111751.9703
Sy1,213.3304919,23.14928413,0.44071,104846.4038
Sy1,134.5013653,44.18348358,0.50147,115554.9102
Sy1,126.4903556,46.55116331,0.31255,79582.50205
Sy1,128.7085707,45.28919198,0.2726,70900.51178
Sy1,333.4052302,24.67600851,0.50891,116814.1871
Sy1,343.2386236,28.45124933,0.25174,66204.90563
Sy1,32.72137259,21.80928482,0.24339,64293.43442
Sy1,169.4791374,38.37190957,0.32728,82683.08624
Sy1,138.3046488,5.185254901,0.75726,153121.62
Sy1,137.9189486,35.27665002,0.61035,132927.1596
Sy1,222.8049836,39.65392201,0.30289,77520.00286
Sy1,40.37413088,0.987199858,0.43471,103746.7051
Sy1,135.6676215,62.65116288,0.2798,72495.12509
Sy1,121.636881,20.35003641,0.46709,109590.1225
Sy1,187.3616797,20.03470153,0.53629,121354.4953
Sy1,312.3568033,1.206976077,0.35945,89271.7564
Sy1,352.1205004,-0.091067575,0.37237,91848.69812
Sy1,103.3281467,82.92033381,0.25242,66359.76293
Sy1,31.15408266,-5.377099499,0.59574,130723.1883
Sy1,115.519511,45.71459139,0.5267,119780.8705
Sy1,192.1842454,10.85144389,0.62372,134911.2765
Sy1,241.5412566,29.07145838,0.25617,67211.57923
Sy1,155.7247668,8.021773892,0.49736,114854.5086
Sy1,171.2356379,66.34308403,0.35869,89118.95073
Sy1,199.6859567,39.08396627,0.54811,123269.7447
Sy1,335.3427239,19.62047645,0.78168,156158.099
Sy1,154.1661539,19.68010668,0.10499,29831.11938
Sy1,242.330917,4.173297198,0.58226,128655.9024
Sy1,151.7200053,20.57725019,0.26173,68467.77853
Sy1,200.2323111,37.79620281,0.42956,102796.5706
Sy1,318.6552469,11.21136141,0.08424,24194.2661
Sy1,116.2036175,43.56762525,0.49689,114774.1974
Sy1,81.24527417,1.081013681,0.58889,129676.7638
Sy1,7.813410845,0.039949461,0.46955,110025.0057
Sy1,231.4196701,5.634142287,0.23174,61595.70626
Sy1,239.0272405,25.14135146,0.42669,102264.5689
Sy1,33.03880642,-0.450179441,0.39375,96027.98682
Sy1,144.7237385,33.71617996,0.65554,139510.4644
Sy1,154.3541335,18.29285286,0.26724,69704.7508
Sy1,124.4650022,44.56782401,0.27936,72398.05766
Sy1,189.9865772,9.901836009,0.22762,60633.00395
Sy1,208.2297853,18.6925794,0.49226,113980.6628
Sy1,230.4892676,7.958427962,0.26139,68391.19175
Sy1,117.0714439,31.21634482,0.24521,64711.63257
Sy1,124.8610193,20.88940604,0.78441,156492.3011
Sy1,139.8207926,34.07342537,0.40409,98011.79972
Sy1,124.8909437,20.47980298,0.26356,68879.47957
Sy1,172.1778063,6.450210654,0.30726,78455.91477
Sy1,163.4468177,44.80869335,0.64184,137551.2371
Sy1,357.9705768,14.77911765,0.18153,49549.70859
Sy1,209.1612147,53.79854595,0.52838,120057.8282
Sy1,133.8937817,45.22516707,0.45852,108065.2053
Sy1,170.072798,41.9672121,0.28591,73837.93168
Sy1,208.0923108,21.80895689,0.1481,41142.60563
Sy1,55.94139368,0.601385783,0.36792,90965.54052
Sy1,125.6343254,46.48980648,0.49062,113698.5425
Sy1,233.9164977,14.3265275,0.36319,90021.73833
Sy1,38.82000797,-0.752566946,0.60419,132002.5022
Sy1,116.8975318,43.71229824,0.63296,136264.4688
Sy1,206.6609784,48.40727584,0.52164,118943.3798
Sy1,174.0431344,20.88970189,0.66918,141430.26
Sy1,184.6599628,41.74238937,0.3572,88818.9754
Sy1,57.65602127,-6.808036109,0.38655,94632.27746
Sy1,226.2600398,13.0337742,0.20437,55114.56388
Sy1,150.6215002,33.43895721,0.69239,144627.7636
Sy1,20.79331603,-6.553608517,0.58998,129843.8384
Sy1,84.33671041,-2.141682016,0.11939,33669.12234
Sy1,181.3695384,15.50291121,0.3524,87849.03839
Sy1,139.4919936,46.7480177,0.36106,89595.01325
Sy1,202.0222892,8.290746053,0.3053,78036.73568
Sy1,168.4789531,27.98596555,0.59355,130389.5523
Sy1,185.6280067,15.92996671,0.36599,90581.07037
Sy1,203.9840869,7.996297792,0.56382,125774.4128
Sy1,186.2068408,7.847223188,0.24006,63526.00202
Sy1,154.040208,1.671793226,0.42685,102294.275
Sy1,155.066876,1.708833876,0.44764,106106.9073
Sy1,166.7656545,0.700652457,0.58024,128343.2877
Sy1,192.9854622,0.495959664,0.415,100078.9402
Sy1,37.73914257,-1.009363782,0.649,138579.0909
Sy1,139.2581416,56.78354932,0.09,25771.65639
Sy1,204.3663731,1.920023487,0.54426,122648.8362
Sy1,208.5302642,1.806257643,0.65,138721.9634
Sy2,214.1027836,4.633858698,0.05484,15990.45836
Sy1,215.7206418,4.427302318,0.68472,143580.6431
Sy1,244.3707814,50.18164937,0.76705,154349.1822
Sy1,191.4466877,2.15804977,0.56,125169.6376
Sy1,189.9134325,8.135325054,0.41219,99549.06171
Sy1,149.5828083,2.484320866,0.3448,86302.09559
Sy1,340.4536665,18.40150119,0.4134,99777.44515
Sy2,13.37461195,-8.767753289,0.01898,5636.071719
Sy1,327.8885855,6.850199873,0.6163,133813.9805
Sy1,18.40310567,-10.57938134,0.0522,15241.25125
Sy1,20.30306541,-10.15850317,0.1,28487.06614
Sy1,21.4287996,-9.286388106,0.03,8858.926048
Sy1,24.5563131,-9.211511616,0.20506,55280.44908
Sy1,23.55775489,-9.053350957,0.17512,47961.99491
Sy1,26.26838887,-9.024314312,0.12,33830.37674
Sy1,27.06657876,-10.00185828,0.21,56464.29924
Sy1,18.56359121,4.234638445,0.755,152836.2712
Sy1,8.759949785,-10.85646123,0.73662,150487.8122
Sy1,9.142036825,4.854861428,0.6323,136168.2964
Sy1,189.3789115,19.44838645,0.21373,57353.78018
Sy1,6.132100484,34.27508828,0.602,131672.1564
Sy1,254.4054569,60.82758871,0.31327,79735.30058
Sy1,9.695447805,15.11894473,0.43865,104469.7176
Sy1,258.111649,31.31926773,0.51395,117660.9901
Sy1,260.844473,32.17889332,0.65496,139428.1523
Sy2,127.107814,25.0146381,0.02874,8492.272502
Sy1,189.5965821,19.77155016,0.21459,57558.32615
Sy1,235.8572702,57.49355239,0.71642,147848.6963
Sy2,130.0945995,23.53964505,0.01206,3593.697163
Sy1,150.5580713,42.3839648,0.62711,135409.4393
Sy1,160.8423357,54.98212694,0.437,104167.3421
Sy1,223.2060858,42.88782814,0.17056,46825.53292
Sy1,217.8809455,50.35067216,0.626489,135318.3306
Sy1,195.2757559,46.40054409,0.45957,108252.8688
Sy1,223.1842967,50.16856125,0.52322,119205.4252
Sy2,186.1131707,19.06987024,0.15093,41866.52072
Sy1,220.1184545,37.36665073,0.33551,84392.35569
Sy1,218.9588139,36.96576571,0.54394,122597.1014
Sy1,36.88416116,1.036363869,0.67922,142824.008
Sy1,206.1879247,7.958301523,0.70306,146069.0292
Sy1,218.3958477,37.59942634,0.44475,105582.4951
Sy1,187.9839259,19.89114534,0.14113,39349.95523
Sy1,188.4966194,20.24645501,0.08813,25260.62103
Sy1,189.6111394,20.81187369,0.10753,30512.47816
Sy1,203.0636744,5.39259429,0.63459,136501.6679
Sy1,205.7965779,1.656139144,0.48184,112178.8478
Sy1,206.9503968,1.247099278,0.69895,145515.9765
Sy2,145.8455117,22.82037992,0.06893,19954.0648
Sy1,203.0692228,2.109562661,0.5292,120192.8109
Sy1,192.302946,5.503844399,0.67856,142732.8862
Sy1,198.002075,3.292123172,0.39272,95829.04704
Sy1,193.5138173,3.23037772,0.60599,132273.385
Sy1,201.2760954,-3.37402179,0.44597,105804.0914
Sy1,203.0975972,-2.106842408,0.3687,91120.6751
Sy1,209.1958104,-2.649368427,0.685,143619.0334
Sy1,207.5536944,-0.729861674,0.756,152962.6233
Sy1,182.3092498,7.483767248,0.51754,118261.1079
Sy1,189.3815622,-0.570111314,0.224,59783.38098
Sy1,188.6967051,1.396022248,0.58,128306.096
Sy1,188.932424,0.2885761,0.59,129846.902
Sy1,190.9468694,-0.351570248,0.67,141544.7038
Sy1,183.4693644,18.21994659,0.40793,98742.40475
Sy1,186.1336248,-1.37163989,0.6244,135011.3614
Sy1,163.4364717,18.39856175,0.61695,133910.4862
Sy1,162.763418,18.9642867,0.562,125486.6127
Sy1,164.3066205,13.64096583,0.654,139291.7893
Sy1,9.756206138,21.07082655,0.76996,154711.411
Sy1,9.759725656,-0.604497514,0.62175,134620.8745
Sy1,183.7165586,19.01164828,0.06369,18486.89736
Sy2,183.9092465,19.50012338,0.06504,18865.66697
Sy1,183.6534947,19.78526307,0.23122,61474.45041
Sy1,140.4966373,23.40723166,0.7125,147329.37
Sy1,148.5328141,-0.538848251,0.567,126275.7962
Sy1,148.4235047,-0.139565898,0.284,73419.18944
Sy2,172.3447589,27.73576379,0.0584,16997.47183
Sy2,218.6591973,38.87719173,0.08464,24304.12226
Sy2,221.5624113,16.09588519,0.05415,15794.84295
Sy2,205.5718242,4.619798487,0.0227,6728.068223
Sy2,154.3137723,2.118635516,0.10409,29589.24195
Sy2,183.2412742,14.47406079,0.05072,14820.33414
Sy2,216.9580205,38.47019382,0.16756,46074.685
Sy2,181.2311225,19.8814002,0.11978,33772.23182
Sy1,346.7656765,1.219781138,0.12584,35368.74772
Sy1,220.2659492,41.28918958,0.18771,51069.63991
Sy1,196.2373429,39.92493317,0.02744,8113.481483
Sy2,191.8632445,44.95395237,0.07732,22286.29547
Sy2,225.2631343,41.00877477,0.09338,26692.74224
Sy1,227.5591947,-0.026366582,0.09324,26654.65726
Sy2,141.86255,38.37682222,0.14296,39821.96341
Sy1,208.9122502,17.96802984,0.73,149629.6901
Sy2,120.7902283,13.79038156,0.09852,28087.03097
Sy1,147.6945903,65.32285742,0.285,73638.54198
Sy1,221.4445265,43.2740197,0.1792,48973.90721
Sy1,186.4247921,20.91758225,0.33381,84040.63392
Sy2,155.88814,22.79600726,0.078,22474.4093
Sy1,10.185841,-1.085006,0.0902,25826.2518
Sy1,221.9423191,44.46820735,0.29338,75466.74079
Sy1,222.0807274,44.54242574,0.07976,22960.65886
Sy2,151.3733549,27.97896122,0.0556,16205.75498
Sy2,184.9614055,16.42803832,0.1152,32558.57865
Sy2,355.8251096,0.442471687,0.03725,10959.4177
Sy2,159.0351206,34.9090461,0.05861,17056.7567
Sy1,216.5353208,42.79717346,0.09762,27843.45322
Sy1,236.2561477,11.58833887,0.23694,62804.29884
Sy1,158.274299,39.87424598,0.14256,39718.87386
Sy2,169.3420543,32.70935849,0.03404,10031.34453
Sy2,170.0361685,34.31272888,0.0367,10800.62054
Sy2,255.003281,61.373658,0.15219,42188.09747
Sy2,172.6070108,35.06436278,0.03401,10022.65643
Sy1,163.8314036,40.45484185,0.11993,33811.8776
Sy2,166.9811257,41.77649423,0.11389,32210.32408
Sy1,165.4201402,41.5720662,0.11557,32656.8505
Sy2,165.3915219,45.65386588,0.02941,8687.298178
Sy1,157.8488875,42.57759437,0.37643,92650.43632
Sy1,227.3174189,61.62132065,0.20136,54389.39795
Sy1,184.9519474,18.29194488,0.22084,59038.84222
Sy1,219.2782525,42.03317072,0.24865,65499.68645
Sy1,220.1131898,43.06819569,0.22856,60853.04955
Sy2,76.15208333,-19.61722222,0.1935,52484.06532
Sy1,139.5331962,64.05864334,0.22364,59698.69571
Sy1,59.39162941,-5.622118611,0.20373,54960.58311
Sy1,9.954619,0.091088,0.795,157778.8707
Sy1,201.2690307,-0.623600678,0.72,148320.9251
Sy1,200.4319468,-0.459421326,0.344,86138.45648
Sy1,21.284135,-0.457237,0.05632,16409.56182
Sy1,194.8863127,19.65298759,0.12707,35691.49948
Sy1,9.988415,11.762321,0.697,145252.6557
Sy1,23.090275,-1.183421,0.095589463,27293.0342
Sy1,217.0753529,39.52213939,0.1401,39083.86875
Sy1,10.48660322,1.280218466,0.596,130762.7412
Sy2,242.4726725,13.52994731,0.03573,10520.33993
Sy1,203.2684628,1.001051106,0.81,159574.7559
Sy1,30.9871512,-8.132965031,0.18855,51275.41574
Sy1,10.52406458,5.275619297,0.6854,143673.8551
Sy1,193.237552,25.41777569,0.29584,76000.04839
Sy1,193.3670778,25.56905632,0.1417,39497.0767
Sy1,208.3393871,37.51498091,0.10657,30255.17764
Sy1,114.0847494,63.69649207,0.3447,86281.64909
Sy2,306.0334052,-23.4630784,0.055211,16095.57856
Sy1,209.1125805,38.99451558,0.69754,145325.6349
Sy1,10.61134073,12.61142886,0.788,156930.1954
Sy1,10.623209,16.920297,0.79528,157812.6765
Sy1,325.4728525,31.85777181,0.043283,12695.35056
Sy1,205.583956,38.70271343,0.07879,22692.78203
Sy1,189.1479837,24.88563342,0.2113,56774.73488
Sy1,53.124901,-27.75827,1.222,198806.0615
Sy1,10.65526384,-1.890242802,0.5704,126809.797
Sy1,42.652982,1.228833,0.21,56464.29924
Sy1,186.964087,24.30603035,0.15718,43457.22388
Sy1,208.4413826,39.85043618,0.06282,18242.51506
Sy2,239.8609776,26.778848,0.09932,28303.3457
Sy1,208.8810263,40.26372312,0.13813,38574.10127
Sy1,84.98625,-28.84083333,0.9,169730.6541
Sy2,187.4185591,25.1951675,0.05724,16669.75748
Sy1,187.0532685,25.82634069,0.06684,19369.85292
Sy1,207.6043879,40.47146534,0.15614,43193.29805
Sy1,42.177994,-0.803685,0.15,41628.87738
Sy2,189.3059547,25.87780989,0.13018,36505.61959
Sy2,141.5726167,-84.35919167,0.0629,18264.99637
Sy1,191.1554922,29.78149445,0.13837,38636.26431
Sy1,214.503997,16.880631,0.4242,101801.5457
Sy2,169.9326711,10.84365798,0.1771,48453.64967
Sy1,330.6880476,-13.0815515,0.039243816,11534.31918
Sy1,170.1191402,10.86426221,0.17596,48170.70932
Sy1,167.7006328,11.34270518,0.25316,66528.14633
Sy1,167.6915113,11.6115521,0.04217,12375.91339
Sy1,194.7830605,21.94095984,0.473,110632.7803
Sy1,261.986895,58.2016477,0.41387,99866.0683
Sy1,10.538519,-0.087889,0.01795,5332.985324
Sy1,263.6155329,54.68984082,0.46981,110070.8953
Sy1,265.4437158,54.02952286,0.41603,100272.727
Sy1,190.2652891,27.59056199,0.20074,54239.72035
Sy2,35.6777,86.3128,0.184,50158.45996
Sy2,45.71625,-18.40666667,0.0891,25525.83172
Sy1,209.9872664,42.03819777,0.12096,34083.93621
Sy1,10.86050373,-1.552410376,0.698,145387.7664
Sy1,132.8358681,57.05509666,0.335927,84478.52415
Sy1,191.2410776,27.48495527,0.20474,55203.53297
Sy1,13.252188,15.024916,0.039190634,11519
Sy1,190.979681,28.31929427,0.06709,19439.80283
Sy1,144.9325692,2.394083197,0.4417,105027.1073
Sy1,167.939265,12.14514685,0.17185,47147.62207
Sy1,10.91058981,-0.970750102,0.5591,125026.7554
Sy1,187.619821,23.15000759,0.22117,59116.7204
Sy1,196.4357212,36.2022311,0.14644,40716.91737
Sy1,227.9469503,22.43324787,0.17672,48359.3765
Sy1,188.2032787,23.93961026,0.19617,53133.19993
Sy1,190.0674565,23.75821653,0.11442,32351.28092
Sy1,187.4494242,21.29118388,0.12799,35932.6224
Sy1,187.3983687,21.62145938,0.34843,87042.68373
Sy1,213.8201398,13.10124697,0.13879,38745.00997
Sy1,187.4746721,21.90578892,0.07657,22078.65874
Sy1,10.21728844,0.015910834,0.40596,98368.002
Sy1,186.6928944,22.7921585,0.20197,54536.5587
Sy1,166.8240634,8.077269278,0.20047,54174.50526
Sy1,142.9578674,55.08759558,0.56837,126491.2239
Sy1,183.6007525,21.81235681,0.12196,34347.7774
Sy1,184.4260673,22.81207668,0.10136,28854.10175
Sy2,184.5468404,22.86281641,0.07585,21879.17128
Sy1,186.4973909,23.35959028,0.16056,44312.87205
Sy1,141.1620416,56.12968627,0.02502,7407.000845
Sy1,10.28065757,17.5059317,0.787,156808.4001
Sy1,185.5610249,24.405725,0.11675,32969.99294
Sy1,190.8617034,20.05828418,0.20416,55064.05127
Sy1,191.0844047,20.09334519,0.17497,47924.70375
Sy2,191.1289159,21.43337462,0.11554,32648.88399
Sy2,193.5461362,22.49318003,0.17292,47414.42789
Sy1,193.1360963,22.56058871,0.21132,56779.50723
Sy1,192.2794476,22.56663952,0.1906,51776.78798
Sy1,121.1041623,60.66890675,0.689,144166.1056
Sy1,189.8527916,21.61356614,0.10452,29704.83507
Sy1,122.7291926,62.05455548,0.173419973,47538.98702
Sy1,10.36201958,2.605188402,0.67,141544.7038
Sy1,217.5068502,45.84695806,0.09353,26733.5412
Sy1,191.6103751,23.45538601,0.25421,66766.82248
Sy1,190.8659885,23.46984129,0.21183,56901.16536
Sy1,158.17987,57.75089,,
Sy2,224.8533625,-16.69348611,0.011535,3438.162688
Sy1,10.42685339,15.55190569,0.74878,152047.0872
Sy1,109.9822782,60.23609352,0.041,12039.7185
Sy1,316.998831,-37.90252352,0.049,14330.341
Sy1,193.7668388,22.5534643,0.08618,24726.62905
Sy2,218.3648548,46.46826954,0.072506,20950.6561
Sy1,217.96133,46.64549199,0.20407,55042.39933
Sy1,10.45128836,15.06833403,0.39706,96665.66746
Sy1,194.714397,23.92407401,0.074528226,21512.5543
Sy2,208.4266148,36.15830173,0.10824,30702.60075
Sy1,11.54732225,-0.086028991,0.11421,32295.43984
Sy1,14.39253277,-0.841934145,0.181445525,49528.85913
Sy1,18.73878323,-0.044821785,0.04834,14142.08651
Sy2,17.91998091,-0.762572499,0.13172,36907.72317
Sy1,214.3012333,51.94597778,0.554,124214.2253
Sy1,21.19931714,-0.478635823,0.077,22197.7241
Sy1,23.32424127,-0.322334916,0.08116,23346.79618
Sy1,29.43702476,-0.740726477,0.05916,17211.96452
Sy1,214.3953417,51.7105,0.8,158380.9212
Sy1,31.54331053,-0.129806353,0.04755,13916.58099
Sy1,212.3153933,53.45607371,0.25872,67788.71431
Sy1,35.98170296,-0.147076872,0.26976,70267.86044
Sy1,170.8382334,13.73934573,0.24517,64702.4508
Sy1,40.74351751,-1.057761604,0.18,49171.77751
Sy1,205.8949367,41.64248935,0.16337,45021.77099
Sy1,42.41558039,-1.197589709,0.068,19694.2642
Sy1,24.93646136,-0.467730213,0.089865503,25734.93516
Sy2,41.01251849,53.47452372,0.036,10598.38441
Sy1,347.2619215,0.266950026,0.03251,9587.908513
Sy1,348.9012257,1.146418506,0.07174,20737.49875
Sy1,205.5615469,41.79133385,0.26956,70223.22913
Sy1,359.3406579,0.435177252,0.09226,26387.90154
Sy1,1.297671387,0.972382953,0.36,89382.25446
Sy1,10.44210698,1.177067331,0.01819,5403.635789
Sy2,10.96471556,0.104600288,0.1079,30611.57444
Sy1,11.48763005,0.006574696,0.11029,31250.7232
Sy1,13.19862838,1.185250784,0.043673547,12807.35214
Sy2,14.9068594,0.315740472,0.09099,26041.78893
Sy2,159.1491457,5.910577762,0.011777449,3510
Sy1,21.74717394,1.190641633,0.23137,61509.43547
Sy1,23.43586897,0.953131468,0.01924,5712.52874
Sy2,28.293214,1.099061,0.05896,17155.5357
Sy1,37.14011384,0.436112501,0.09,25771.65639
Sy2,172.9365754,15.36029091,0.07869,22665.15009
Sy1,170.7952078,14.15906221,0.26041,68170.27334
Sy1,41.428127,-0.797091,0.04,11752.0487
Sy1,219.9411139,-1.794964149,0.71798,148054.7124
Sy1,116.737371,41.124303,0.08,23026.89485
Sy2,165.016086,13.36379794,0.06428,18652.50017
Sy2,215.8188919,46.14564987,0.07324,21154.74597
Sy1,31.70747,-0.451186,0.06,17448.83585
Sy1,25.679882,-0.108632,0.114259045,32308.48259
Sy1,35.927751,-0.826464,0.11319,32024.02975
Sy1,167.9066318,14.02168576,0.11066,31349.52243
Sy1,205.7610636,44.83846463,0.06238,18118.83394
Sy2,244.6448739,12.70453479,0.04958,14495.66968
Sy1,12.31989802,1.015572149,0.193033542,52370.45791
Sy1,163.9217011,13.9070823,0.09881,28165.46668
Sy1,10.93433625,2.075812612,0.71669,147884.3795
Sy1,204.4306044,45.29527087,0.06385,18531.8168
