otype,ra,dec,rvz_redshift,rvz_radvel,plx_value,dist,unit
Sy1,236.7519,-0.984789,0.02974,8783.306256,,124.17,Mpc 
Sy1,236.7519,-0.984789,0.02974,8783.306256,,124.17,Mpc 
Sy2,4.598144724,30.06327777,0.022342123,6623.194492,,89.63,Mpc 
Sy2,33.365747,-7.697262092,0.0167,4964.735222,0.4257,66.83,Mpc 
Sy2,175.7525325,27.3969552,0.03112,9184.441771,,134.26,Mpc 
Sy2,183.5582634,32.42114268,0.02109,6255.965398,,93.21,Mpc 
Sy2,26.12715,17.10255,0.027791669,8216,,114,Mpc 
Sy2,26.12715,17.10255,0.027791669,8216,,120,Mpc 
Sy2,25.75979167,13.64568056,0.002832635,848,,13,Mpc 
Sy2,25.75979167,13.64568056,0.002832635,848,,12,Mpc 
Sy2,25.75979167,13.64568056,0.002832635,848,,12.1,Mpc 
Sy2,25.75979167,13.64568056,0.002832635,848,,13.5,Mpc 
Sy2,25.75979167,13.64568056,0.002832635,848,,13.55,Mpc 
Sy2,25.75979167,13.64568056,0.002832635,848,,13.55,Mpc 
Sy2,32.352526,-10.135919,0.013946829,4152,,54.3,Mpc 
Sy2,32.352526,-10.135919,0.013946829,4152,,55.42,Mpc 
Sy2,32.352526,-10.135919,0.013946829,4152,,58.8,Mpc 
Sy1,20.97657177,-35.06547524,0.018966454,5632.087886,0.0265,77.54,Mpc 
Sy1,264.2033194,72.08892437,0.0083338,2488,,38.19,Mpc 
Sy1,264.2033194,72.08892437,0.0083338,2488,,40.55,Mpc 
Sy1,264.2033194,72.08892437,0.0083338,2488,,42.7,Mpc 
Sy1,264.2033194,72.08892437,0.0083338,2488,,39.81,Mpc 
Sy1,264.2033194,72.08892437,0.0083338,2488,,39,Mpc 
Sy1,173.2053028,10.29646634,0.04369,12812.06956,,191,Mpc 
Sy2,154.3200829,-4.082148512,0.041,12039.7185,,181.1,Mpc 
Sy1,344.8871464,24.91831166,0.03385,9976.315357,,149.6,Mpc 
Sy1,176.1244615,36.88572676,0.03815,11219.07275,,165.5,Mpc 
Sy2,29.19189054,36.88631987,0.018418891,5471,,119.12,Mpc 
Sy2,29.19189054,36.88631987,0.018418891,5471,,115.88,Mpc 
Sy2,29.19189054,36.88631987,0.018418891,5471,,124.9,Mpc 
Sy2,12.19642283,31.95696794,0.015260234,4540,,61,Mpc 
Sy2,12.19642283,31.95696794,0.015260234,4540,,66,Mpc 
Sy2,12.19642283,31.95696794,0.015260234,4540,,64.7,Mpc 
Sy1,340.0710872,8.053761067,0.025372443,7510,,102.13,Mpc 
Sy1,340.0710872,8.053761067,0.025372443,7510,,107.5,Mpc 
Sy1,330.1723023,10.552232,0.027085156,8010,0.3455,114.7,Mpc 
Sy2,332.1164,-34.1068,0.014819981,4410,,47.86,Mpc 
Sy2,332.1164,-34.1068,0.014819981,4410,,61.94,Mpc 
Sy2,332.1164,-34.1068,0.014819981,4410,,61.94,Mpc 
Sy2,318.5523905,2.178025289,0.01358,4043.540771,,55.43,Mpc 
Sy1,32.6382,0.738055556,0.01165,3472.239209,,59.98,Mpc 
Sy2,308.2754519,-2.027360808,0.019846838,5890.9,,87.6,Mpc 
Sy2,308.2754519,-2.027360808,0.019846838,5890.9,,84.16,Mpc 
Sy2,314.4559992,-43.35157122,0.032326,9534.533131,,135.02,Mpc 
Sy2,34.34598728,38.41376916,0.017525458,5207.96757,0.5501,71.09,Mpc 
Sy2,218.4318394,-14.61966358,0.015270396,4543,,85.11,Mpc 
Sy2,204.5661282,4.542644796,0.02294,6798.37734,0.1565,100.32,Mpc 
Sy2,204.5661282,4.542644796,0.02294,6798.37734,0.1565,95.5,Mpc 
Sy1,208.2643121,69.3081697,0.0305,9004.291911,0.0421,131.7,Mpc 
Sy2,170.7276487,16.59006547,0.005016042,1500,1.6238,28.18,Mpc 
Sy2,170.7276487,16.59006547,0.005016042,1500,1.6238,23.1206,Mpc 
Sy2,170.7276487,16.59006547,0.005016042,1500,1.6238,34.51,Mpc 
Sy2,170.7276487,16.59006547,0.005016042,1500,1.6238,32.5,Mpc 
Sy2,170.7276487,16.59006547,0.005016042,1500,1.6238,38.37,Mpc 
Sy2,170.7276487,16.59006547,0.005016042,1500,1.6238,24,Mpc 
Sy2,170.7276487,16.59006547,0.005016042,1500,1.6238,24.02,Mpc 
Sy2,188.9026412,-39.909364,0.011907073,3548.4,2.2302,61.51,Mpc 
Sy2,188.9026412,-39.909364,0.011907073,3548.4,2.2302,60.72,Mpc 
Sy2,188.9026412,-39.909364,0.011907073,3548.4,2.2302,50.9,Mpc 
Sy2,184.7338373,8.96158246,0.01469,4371.607626,,63.69,Mpc 
Sy2,184.7338373,8.96158246,0.01469,4371.607626,,69.25,Mpc 
Sy1,144.1328305,59.39836209,0.04075,11967.82902,,172.4,Mpc 
Sy2,10.72004311,-23.54103301,0.02223,6590.329588,,95.5,Mpc 
Sy1,8.5565,-21.44,0.027243905,8056.3,,117.3,Mpc 
Sy2,17.86516043,-38.0834503,0.011840233,3528.6,0.3441,58.08,Mpc 
Sy2,17.86516043,-38.0834503,0.011840233,3528.6,0.3441,51.05,Mpc 
Sy1,176.4186056,-18.45415637,0.032786015,9667.956936,,142.7,Mpc 
Sy2,9.576766124,-14.84885426,0.037366354,10993,,125.89,Mpc 
Sy2,256.3886407,30.24635941,0.09355,26738.98056,,389.8,Mpc 
Sy2,153.6648186,-0.830925872,0.04902,14336.04366,,210,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,3.22,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,3.6,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,3.47,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,3.4674,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,3.47,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,3.72,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,3.72,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,8.19,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,3.5,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,4.47,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,3.82,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,5.2,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,3.82,Mpc 
Sy2,196.3636625,-49.4679,0.001796856,538.2,,5.2,Mpc 
Sy2,120.4811871,11.72034717,0.01632,4852.694424,,69.44,Mpc 
Sy1,187.904759,-47.96722384,0.027895965,8246.397159,,117.39,Mpc 
Sy2,165.8103753,3.3423184,0.02517,7450.841908,0.2856,109.01,Mpc 
Sy1,192.8848896,-14.22111689,0.014557,4332.31818,,62.24,Mpc 
Sy2,222.714634,5.114485,0.02754,8142.637201,,120.77,Mpc 
Sy2,210.4934782,-25.53879207,0.021238,6299.39606,,93.03,Mpc 
Sy2,203.3708928,33.04239533,0.02446,7243.268048,,77.27,Mpc 
Sy2,203.3708928,33.04239533,0.02446,7243.268048,,107.33,Mpc 
Sy2,240.1784951,48.55795232,0.019597,5817.47713,,87.99,Mpc 
Sy2,4.594031073,30.07954134,0.024247115,7181,,96.86,Mpc 
Sy1,316.6403989,-49.21932358,0.024367,7216.067621,1.5891,104.85,Mpc 
Sy2,43.09746487,-8.510338492,0.01675,4979.474212,,61.94,Mpc 
Sy2,43.09746487,-8.510338492,0.01675,4979.474212,,71.7,Mpc 
Sy2,43.09746487,-8.510338492,0.01675,4979.474212,,70,Mpc 
Sy2,43.09746487,-8.510338492,0.01675,4979.474212,,67.38,Mpc 
Sy2,13.72716801,-32.03169529,0.032096,9467.799674,,129.57,Mpc 
Sy2,23.38012737,35.6682301,0.015277171,4545,,61.6,Mpc 
Sy2,16.68858475,6.633853687,0.040998,12039.14346,,178.7,Mpc 
Sy2,178.9886395,6.749283387,0.008357346,2495,,32.21,Mpc 
Sy2,178.9886395,6.749283387,0.008357346,2495,,36.31,Mpc 
Sy2,178.9886395,6.749283387,0.008357346,2495,,37,Mpc 
Sy2,178.9886395,6.749283387,0.008357346,2495,,36.81,Mpc 
Sy2,178.9886395,6.749283387,0.008357346,2495,,37.2,Mpc 
Sy2,178.9886395,6.749283387,0.008357346,2495,,36,Mpc 
Sy2,178.9886395,6.749283387,0.008357346,2495,,31,Mpc 
Sy2,170.689399,7.520414,0.04152,12189.18887,,217.77,Mpc 
Sy2,140.9441115,35.48340044,0.02659,7865.537095,,118.03,Mpc 
Sy2,140.9441115,35.48340044,0.02659,7865.537095,,114.29,Mpc 
Sy2,140.9441115,35.48340044,0.02659,7865.537095,,114.29,Mpc 
Sy2,150.5109594,1.498665107,0.098,27946.32606,2.4884,401.865,pc  
Sy1,140.5406051,-0.539566843,0.05616,16364.28473,,220.8,Mpc 
Sy1,140.5406051,-0.539566843,0.05616,16364.28473,,220.8,Mpc 
Sy1,235.0854919,-18.44259548,0.023293,6901.759004,,96.38,Mpc 
Sy1,235.0854919,-18.44259548,0.023293,6901.759004,,96.38,Mpc 
Sy2,145.638716,-3.699177309,0.006578,1965.548906,,21.2814,Mpc 
Sy2,145.638716,-3.699177309,0.006578,1965.548906,,22.08,Mpc 
Sy2,145.638716,-3.699177309,0.006578,1965.548906,,33.1,Mpc 
Sy2,145.638716,-3.699177309,0.006578,1965.548906,,22.08,Mpc 
Sy2,145.638716,-3.699177309,0.006578,1965.548906,,20.9,Mpc 
Sy2,145.638716,-3.699177309,0.006578,1965.548906,,21.48,Mpc 
Sy2,211.6805799,29.35076229,0.07385,21324.2363,,307.7,Mpc 
Sy2,216.4314955,33.75758388,0.0747,21560.22802,,319,Mpc 
Sy2,217.6929962,35.22043246,0.0839,24100.85135,,377,Mpc 
Sy2,40.78268855,-8.773901253,0.038302341,11263,,119.67,Mpc 
Sy2,45.95463501,-1.103726418,0.01355,4034.668976,,56.9,Mpc 
Sy1,244.2011606,30.01764741,0.13428,37574.64775,,559.5,Mpc 
Sy1,36.18511486,42.62305414,0.019736988,5858.619273,,80.22,Mpc 
Sy1,36.18511486,42.62305414,0.019736988,5858.619273,,87,Mpc 
Sy1,36.18511486,42.62305414,0.019736988,5858.619273,,116.41,Mpc 
Sy1,36.18511486,42.62305414,0.019736988,5858.619273,,116.41,Mpc 
Sy2,195.1336859,26.97310893,0.07849,22609.87736,,327.03,Mpc 
Sy2,8.953217507,-13.61056034,0.020077223,5958.589534,,86.3,Mpc 
Sy1,37.06028713,31.31151927,0.016778924,4988,,47.86,Mpc 
Sy1,37.06028713,31.31151927,0.016778924,4988,,43.25,Mpc 
Sy1,37.06028713,31.31151927,0.016778924,4988,,33.4,Mpc 
Sy1,37.06028713,31.31151927,0.016778924,4988,,46.77,Mpc 
Sy1,37.06028713,31.31151927,0.016778924,4988,,71.2,Mpc 
Sy1,37.06028713,31.31151927,0.016778924,4988,,67.26,Mpc 
Sy2,38.25519138,0.420806269,0.02244,6651.880554,,90.09,Mpc 
Sy2,175.5749992,30.23026352,0.03223,9506.681089,,113.24,Mpc 
Sy1,329.3615981,-6.171568431,0.176,48180.64319,0.0653,850.2,Mpc 
Sy1,90.54362873,28.4720577,0.032636,9624.453208,0.0116,143,Mpc 
Sy1,179.117269,55.12523877,0.003706093,1109,0.5505,21.28,Mpc 
Sy1,179.117269,55.12523877,0.003706093,1109,0.5505,21.09,Mpc 
Sy1,179.117269,55.12523877,0.003706093,1109,0.5505,20.99,Mpc 
Sy1,179.117269,55.12523877,0.003706093,1109,0.5505,23.4423,Mpc 
Sy1,179.117269,55.12523877,0.003706093,1109,0.5505,21.58,Mpc 
Sy1,179.117269,55.12523877,0.003706093,1109,0.5505,21.58,Mpc 
Sy1,179.117269,55.12523877,0.003706093,1109,0.5505,21.3,Mpc 
Sy1,179.117269,55.12523877,0.003706093,1109,0.5505,15.2,Mpc 
Sy1,179.117269,55.12523877,0.003706093,1109,0.5505,20.51,Mpc 
Sy1,179.117269,55.12523877,0.003706093,1109,0.5505,18.4,Mpc 
Sy1,179.117269,55.12523877,0.003706093,1109,0.5505,19.8,Mpc 
Sy2,108.51615,35.27933056,0.015,4463.163956,,66.73,Mpc 
Sy1,143.965019,61.35321927,0.03939,11576.42357,,170.4,Mpc 
Sy1,143.965019,61.35321927,0.03939,11576.42357,,172,Mpc 
Sy2,206.1757421,55.88689417,0.03734,10985.39409,,163,Mpc 
Sy2,206.1757421,55.88689417,0.03734,10985.39409,,165.9,Mpc 
Sy2,144.627769,2.573269,0.02344,6944.799292,,100.63,Mpc 
Sy2,184.3575714,6.690106227,0.007496599,2239,,28,Mpc 
Sy2,184.3575714,6.690106227,0.007496599,2239,,33.88,Mpc 
Sy2,184.3575714,6.690106227,0.007496599,2239,,33.88,Mpc 
Sy2,184.3575714,6.690106227,0.007496599,2239,,16.5,Mpc 
Sy2,184.3575714,6.690106227,0.007496599,2239,,19.84,Mpc 
Sy2,184.3575714,6.690106227,0.007496599,2239,,20.36,Mpc 
Sy2,219.3422291,36.56783369,0.01415,4212.053645,,64.29,Mpc 
Sy2,309.308845,66.10556942,0.00475,1420.63218,,19.8,Mpc 
Sy2,309.308845,66.10556942,0.00475,1420.63218,,24,Mpc 
Sy2,309.308845,66.10556942,0.00475,1420.63218,,18.79,Mpc 
Sy2,309.308845,66.10556942,0.00475,1420.63218,,16.2,Mpc 
Sy2,309.308845,66.10556942,0.00475,1420.63218,,18.79,Mpc 
Sy2,148.1236089,2.154449776,0.01665,4949.995483,,74.82,Mpc 
Sy2,139.3633977,-64.94082634,0.086,24677.28113,0.1613,393.1,Mpc 
Sy1,218.4678284,5.458365939,0.02522529,7467,1.7026,107.3,Mpc 
Sy1,210.0767759,5.0450608,0.03418,10071.88544,0.0786,148.7,Mpc 
Sy2,167.5069543,5.303772869,0.02896,8556.325587,,113.76,Mpc 
Sy1,194.5348009,1.862363086,0.06683,19367.05454,,282.7,Mpc 
Sy2,185.284067,-3.044666983,0.03794,11158.5082,,167.37,Mpc 
Sy2,185.284067,-3.044666983,0.03794,11158.5082,,111.78,Mpc 
Sy2,185.284067,-3.044666983,0.03794,11158.5082,,106.17,Mpc 
Sy1,185.8505677,2.679013724,0.02386,7067.735903,0.1473,99.7,Mpc 
Sy2,189.5215447,1.477748246,0.006133037,1833,0.3106,29.6,Mpc 
Sy2,189.5215447,1.477748246,0.006133037,1833,0.3106,19.46,Mpc 
Sy2,189.5215447,1.477748246,0.006133037,1833,0.3106,19.22,Mpc 
Sy2,21.11168897,33.79950681,0.01933,5738.989916,,85.51,Mpc 
Sy2,21.11168897,33.79950681,0.01933,5738.989916,,83.9,Mpc 
Sy2,21.11168897,33.79950681,0.01933,5738.989916,,78.77,Mpc 
Sy2,190.2290204,8.056454979,0.04782,13993.67341,,202.08,Mpc 
Sy2,91.4238375,-86.63195,0.006224666,1860.3,,23.55,Mpc 
Sy2,91.4238375,-86.63195,0.006224666,1860.3,,28.18,Mpc 
Sy2,91.4238375,-86.63195,0.006224666,1860.3,,24.2,Mpc 
Sy2,91.4238375,-86.63195,0.006224666,1860.3,,29.38,Mpc 
Sy2,201.0828595,5.617970425,0.20281,54739.03965,0.5501,850.4,Mpc 
Sy1,151.4807451,-23.05692755,0.012905595,3844.036179,,55.69,Mpc 
Sy2,210.8033011,8.895571432,0.01809,5374.200191,0.2968,80.75,Mpc 
Sy2,119.4402798,32.55809456,0.01786,5306.486952,,76.64,Mpc 
Sy2,330.4234551,11.85677262,0.02983,8809.484625,,121.9,Mpc 
Sy1,36.72750632,23.79967076,0.034214932,10082,,134.43,Mpc 
Sy1,36.72750632,23.79967076,0.034214932,10082,,144.5,Mpc 
Sy2,206.7681532,11.10629532,0.0228,6757.365784,,104.5,Mpc 
Sy1,197.0247949,6.9423051,0.67763,142604.3685,0.2618,338,pc  
Sy1,70.19878035,27.66304907,0.038,11175.8137,0.0577,167.5,Mpc 
Sy2,203.020061,17.04898833,0.02154,6387.997742,,95.61,Mpc 
Sy2,253.2454,2.4009,0.02353,6971.147296,,111.9,Mpc 
Sy2,253.2454,2.4009,0.02353,6971.147296,,105.4,Mpc 
Sy1,154.9941,-2.576742421,0.06,17448.83585,,268.7,Mpc 
Sy1,216.8191667,0.993055556,0.026063675,7711.9,,116.3,Mpc 
Sy2,178.1929568,23.47608407,0.02197,6514.105338,,97.03,Mpc 
Sy2,14.91713662,15.33097185,0.01829,5433.068391,,83.18,Mpc 
Sy2,14.91713662,15.33097185,0.01829,5433.068391,,79.8,Mpc 
Sy2,14.91713662,15.33097185,0.01829,5433.068391,,79.8,Mpc 
Sy2,330.0899997,-13.14740445,0.018130086,5386,,68.23,Mpc 
Sy2,330.0899997,-13.14740445,0.018130086,5386,,102.33,Mpc 
Sy2,330.0899997,-13.14740445,0.018130086,5386,,102.33,Mpc 
Sy2,229.8902897,65.59958939,0.045012522,13191,,192.2,Mpc 
Sy2,285.9547339,33.84475436,0.015,4463.163956,1.1483,76.56,Mpc 
Sy2,285.9547339,33.84475436,0.015,4463.163956,1.1483,65,Mpc 
Sy2,189.7761706,-16.17978449,0.03605,10612.8347,0.3663,159.4,Mpc 
Sy1,83.23961468,13.75247614,0.024,7108.70304,2.4787,104.7,Mpc 
Sy2,163.211549,16.98520867,0.0579,16856.26466,,25.7,Mpc 
Sy2,171.0113414,-28.38763587,0.01374,4090.852458,,59.5,Mpc 
Sy2,194.6751249,10.61651595,0.03606,10615.72467,,151.99,Mpc 
Sy2,194.6751249,10.61651595,0.03606,10615.72467,,156.87,Mpc 
Sy2,201.3650634,-43.01911251,0.001826263,547,,3.66,Mpc 
Sy2,201.3650634,-43.01911251,0.001826263,547,,3.22,Mpc 
Sy2,201.3650634,-43.01911251,0.001826263,547,,3.68,Mpc 
Sy2,201.3650634,-43.01911251,0.001826263,547,,3.6813,Mpc 
Sy2,201.3650634,-43.01911251,0.001826263,547,,3.66,Mpc 
Sy2,201.3650634,-43.01911251,0.001826263,547,,3.66,Mpc 
Sy2,201.3650634,-43.01911251,0.001826263,547,,7.85,Mpc 
Sy2,201.3650634,-43.01911251,0.001826263,547,,3.77,Mpc 
Sy2,201.3650634,-43.01911251,0.001826263,547,,5.07,Mpc 
Sy2,201.3650634,-43.01911251,0.001826263,547,,3.8,Mpc 
Sy2,201.3650634,-43.01911251,0.001826263,547,,3.77,Mpc 
Sy2,201.3650634,-43.01911251,0.001826263,547,,4.9,Mpc 
Sy2,196.7749,-23.67703889,0.009967,2973.141307,,40.08,Mpc 
Sy2,9.741416678,48.33750997,-6.80E-04,-203.8,,0.66,Mpc 
Sy2,9.741416678,48.33750997,-6.80E-04,-203.8,,0.66,Mpc 
Sy2,9.741416678,48.33750997,-6.80E-04,-203.8,,0.63,Mpc 
Sy2,9.741416678,48.33750997,-6.80E-04,-203.8,,0.7,Mpc 
Sy2,9.741416678,48.33750997,-6.80E-04,-203.8,,0.63,Mpc 
Sy2,9.741416678,48.33750997,-6.80E-04,-203.8,,620,kpc 
Sy2,9.741416678,48.33750997,-6.80E-04,-203.8,,0.63,Mpc 
Sy2,9.741416678,48.33750997,-6.80E-04,-203.8,,4.11,Mpc 
Sy2,38.67271192,-1.23850898,0.03737,10994.05235,,156.86,Mpc 
Sy2,38.67271192,-1.23850898,0.03737,10994.05235,,81.28,Mpc 
Sy2,38.67271192,-1.23850898,0.03737,10994.05235,,80.54,Mpc 
Sy2,150.5293249,3.057695857,0.02335,6918.448863,,100.01,Mpc 
Sy2,150.5293249,3.057695857,0.02335,6918.448863,,100.2,Mpc 
Sy2,157.3330083,29.49143889,0.004540107,1358,,29.65,Mpc 
Sy2,157.3330083,29.49143889,0.004540107,1358,,36.3078,Mpc 
Sy2,157.3330083,29.49143889,0.004540107,1358,,31.62,Mpc 
Sy2,157.3330083,29.49143889,0.004540107,1358,,37.6,Mpc 
Sy2,157.3330083,29.49143889,0.004540107,1358,,30.76,Mpc 
Sy2,157.3330083,29.49143889,0.004540107,1358,,37.8,Mpc 
Sy2,157.3330083,29.49143889,0.004540107,1358,,26,Mpc 
Sy2,157.3330083,29.49143889,0.004540107,1358,,22.5,Mpc 
Sy2,190.7625296,-1.282742858,0.02378,7044.323476,,131.22,Mpc 
Sy2,190.7625296,-1.282742858,0.02378,7044.323476,,131.22,Mpc 
Sy2,93.90117177,71.03745478,0.013,3871.971604,,61,Mpc 
Sy2,214.5071847,24.82325844,0.05124,14968.29822,,227.9,Mpc 
Sy2,219.3660556,25.76558421,0.03284,9683.61075,,144.34,Mpc 
Sy2,184.061916,12.63380153,0.05672,16522.72127,,243.9,Mpc 
Sy2,166.2148939,25.46802858,0.03953,11616.7408,,173.37,Mpc 
Sy2,39.67964051,-61.28955066,0.054,15752.29913,,240.8,Mpc 
Sy2,344.6146509,-0.267023847,0.05431,15840.21566,,227.73,Mpc 
Sy2,344.6146509,-0.267023847,0.05431,15840.21566,,254.28,Mpc 
Sy2,344.6146509,-0.267023847,0.05431,15840.21566,,269.15,Mpc 
Sy2,35.88784675,45.82121234,0.062,18011.97221,,278,Mpc 
Sy2,186.2655972,12.88698314,0.00327,978.7185208,,15.075,Mpc 
Sy2,186.2655972,12.88698314,0.00327,978.7185208,,16.83,Mpc 
Sy2,186.2655972,12.88698314,0.00327,978.7185208,,19.1,Mpc 
Sy2,186.2655972,12.88698314,0.00327,978.7185208,,16.9,Mpc 
Sy2,186.2655972,12.88698314,0.00327,978.7185208,,18.5,Mpc 
Sy2,186.2655972,12.88698314,0.00327,978.7185208,,18.45,Mpc 
Sy2,186.2655972,12.88698314,0.00327,978.7185208,,17,Mpc 
Sy2,186.2655972,12.88698314,0.00327,978.7185208,,19.27,Mpc 
Sy2,186.2655972,12.88698314,0.00327,978.7185208,,19.13,Mpc 
Sy2,186.2655972,12.88698314,0.00327,978.7185208,,16.8,Mpc 
Sy1,222.3992709,25.38133786,0.034577636,10187,,150.3,Mpc 
Sy1,168.4572909,9.586272848,0.02925,8640.737084,0.5189,128.2,Mpc 
Sy1,168.4572909,9.586272848,0.02925,8640.737084,0.5189,126.3,Mpc 
Sy2,274.0484458,42.66034725,0.04188,12292.6211,,174.2,Mpc 
Sy2,174.1270816,26.8607627,0.03334,9828.552124,,145.56,Mpc 
Sy2,258.8768418,31.39794514,0.07926,22822.61267,,330.24,Mpc 
Sy1,178.1590344,-5.207019753,0.019169929,5691.92514,,82.37,Mpc 
Sy1,164.8294411,-51.44256487,0.019133455,5681.2,0.0383,80.45,Mpc 
Sy2,186.3254268,4.925134888,0.00856592,2557,,48.5288,Mpc 
Sy2,186.3254268,4.925134888,0.00856592,2557,,38,Mpc 
Sy2,186.3254268,4.925134888,0.00856592,2557,,20.09,Mpc 
Sy2,186.3254268,4.925134888,0.00856592,2557,,19.9,Mpc 
Sy2,351.8809829,12.38523127,0.013473349,4012,,54.63,Mpc 
Sy2,351.8809829,12.38523127,0.013473349,4012,,47.42,Mpc 
Sy2,351.8809829,12.38523127,0.013473349,4012,,47.42,Mpc 
Sy1,161.6456368,13.75085588,0.010188917,3039,1.0914,49.3,Mpc 
Sy1,161.6456368,13.75085588,0.010188917,3039,1.0914,44,Mpc 
Sy1,161.6456368,13.75085588,0.010188917,3039,1.0914,43.55,Mpc 
Sy2,86.00035949,-43.42413241,0.045,13187.41456,,199.3,Mpc 
Sy2,40.95802279,32.4749304,0.014673485,4366.729095,,58.72,Mpc 
Sy2,40.95802279,32.4749304,0.014673485,4366.729095,,63,Mpc 
Sy1,184.2911746,7.191575941,0.00743,2219.183183,0.1249,18.7068,Mpc 
Sy1,184.2911746,7.191575941,0.00743,2219.183183,0.1249,36.2,Mpc 
Sy1,184.2911746,7.191575941,0.00743,2219.183183,0.1249,35.1,Mpc 
Sy1,184.2911746,7.191575941,0.00743,2219.183183,0.1249,33.5,Mpc 
Sy1,184.2911746,7.191575941,0.00743,2219.183183,0.1249,20.24,Mpc 
Sy1,184.2911746,7.191575941,0.00743,2219.183183,0.1249,19.97,Mpc 
Sy1,103.6424429,7.055811915,0.024,7108.70304,0.1479,104.7,Mpc 
Sy1,83.88385733,40.18770471,0.021,6229.551654,,91.4,Mpc 
Sy1,52.553705,-0.974471,0.06706,19431.40982,,279.25,Mpc 
Sy1,52.553705,-0.974471,0.06706,19431.40982,,279.25,Mpc 
Sy1,175.5462347,10.27776833,0.020688118,6138,0.3546,94.6,Mpc 
Sy1,175.5462347,10.27776833,0.020688118,6138,0.3546,89.85,Mpc 
Sy1,175.5462347,10.27776833,0.020688118,6138,0.3546,86.25,Mpc 
Sy2,174.5333603,11.19637414,0.03572,10517.44898,,149.53,Mpc 
Sy1,35.79754687,42.99205148,0.021064573,6248.503061,,73.79,Mpc 
Sy1,35.79754687,42.99205148,0.021064573,6248.503061,,73.79,Mpc 
Sy2,163.3046371,16.23502916,0.02218,6575.67265,,97.11,Mpc 
Sy1,150.766507,-37.43046895,0.023089307,6842.108725,,98.85,Mpc 
Sy1,150.766507,-37.43046895,0.023089307,6842.108725,,105.03,Mpc 
Sy1,150.766507,-37.43046895,0.023089307,6842.108725,,96.19,Mpc 
Sy1,150.766507,-37.43046895,0.023089307,6842.108725,,89.95,Mpc 
Sy2,166.4921004,36.40706573,0.02475,7328.069962,,107.34,Mpc 
Sy2,295.8934079,-58.655609,0.006541,1954.529342,,27.51,Mpc 
Sy2,295.8934079,-58.655609,0.006541,1954.529342,,29.24,Mpc 
Sy2,295.8934079,-58.655609,0.006541,1954.529342,,29.24,Mpc 
Sy2,14.59300287,-36.66023811,0.034677,10215.75838,,138.04,Mpc 
Sy2,14.59300287,-36.66023811,0.034677,10215.75838,,138.04,Mpc 
Sy2,246.5945833,11.48444444,0.3338,84038.5629,,1773.7,Mpc 
Sy2,80.25583109,-25.3625894,0.043508412,12760,,180.1,Mpc 
Sy1,68.29623197,5.354338739,0.033572761,9896,,143,Mpc 
Sy2,27.37450854,12.50904031,0.017225,5119.457269,,69.75,Mpc 
Sy2,133.6695728,20.58361432,0.01263,3762.469646,0.2788,56.3,Mpc 
Sy2,202.8076573,-25.40275108,0.02604802,7707.329121,0.7024,109.81,Mpc 
Sy2,189.7274701,-27.30778053,0.02489,7368.99981,,107.7,Mpc 
Sy1,174.754678,1.336563,0.005270861,1576,,24.92,Mpc 
Sy2,196.2617971,53.65384579,0.02916,8614.543104,,112.72,Mpc 
Sy2,196.2617971,53.65384579,0.02916,8614.543104,,112.72,Mpc 
Sy2,254.3171971,27.84960398,0.03373,9941.55453,,153.9,Mpc 
Sy2,254.3171971,27.84960398,0.03373,9941.55453,,154.17,Mpc 
Sy2,167.541225,22.22650623,0.03292,9706.80639,,148.59,Mpc 
Sy2,167.541225,22.22650623,0.03292,9706.80639,,148.59,Mpc 
Sy2,330.3211122,-37.77330189,0.03315,9773.483203,,138.2,Mpc 
Sy2,76.44054271,-23.85391563,0.03502,10315.00793,0.4953,151.9,Mpc 
Sy2,131.2706,9.534405556,0.04554,13341.98801,,199.96,Mpc 
Sy2,331.3142994,-1.12594403,0.03168,9347.058995,,131.17,Mpc 
Sy2,331.3142994,-1.12594403,0.03168,9347.058995,,110.06,Mpc 
Sy2,331.3142994,-1.12594403,0.03168,9347.058995,,103.75,Mpc 
Sy2,8.63666673,-4.403412948,0.213,57179.99665,,1051.6,Mpc 
Sy2,59.7868119,-30.30279942,0.094,26861.33524,,430.9,Mpc 
Sy2,168.6830762,79.72668774,0.037,10887.24837,,162.9,Mpc 
Sy1,321.9391423,56.9430322,0.0147,4374.561505,,62.8,Mpc 
Sy1,31.56662345,-0.291450482,0.04296,12602.68582,,186.1,Mpc 
Sy2,151.364425,11.12086944,0.03118,9201.869529,,134.69,Mpc 
Sy1,169.2251,59.52968611,0.08152,23445.99529,,340.4,Mpc 
